date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,cumulativePositiveTests,cumulativeNegativeTests,fips_char,fips
2020-04-15,2,99,2,6,1,13,,,8,3074,292,83528,141,4,475,06045,6045
2020-04-16,2,99,2,6,1,13,,,8,3132,290,83471,140,4,488,06045,6045
2020-04-17,2,99,2,6,1,13,,,8,3189,288,83414,140,4,488,06045,6045
2020-04-18,2,99,2,6,1,13,,,8,3247,287,83356,140,4,488,06045,6045
2020-04-19,2,99,2,6,1,13,,,9,3304,286,83299,140,4,488,06045,6045
2020-04-20,1,99,1,6,1,13,,,9,3361,285,83242,140,4,488,06045,6045
2020-04-21,1,99,1,6,1,13,,,9,3419,284,83184,140,4,574,06045,6045
2020-04-22,1,99,1,6,1,13,,,9,3476,283,83126,141,5,578,06045,6045
2020-04-23,1,99,1,6,1,13,,,9,3534,283,83068,141,5,578,06045,6045
2020-04-24,1,99,1,6,1,13,,,10,3592,283,83010,142,5,578,06045,6045
2020-04-25,1,99,1,6,1,13,,,10,3650,283,82951,142,11,728,06045,6045
2020-04-26,1,99,1,6,1,13,,,10,3708,283,82892,143,11,728,06045,6045
2020-04-27,1,99,1,6,1,13,,,10,3767,284,82833,143,11,728,06045,6045
2020-04-28,1,99,1,6,1,13,,,11,3825,284,82774,143,11,728,06045,6045
2020-04-29,1,99,1,6,1,13,,,11,3884,285,82715,144,12,1007,06045,6045
2020-04-30,1,99,1,6,1,13,,,11,3943,285,82656,144,12,1007,06045,6045
2020-05-01,1,99,1,6,1,13,,,11,4002,286,82597,144,12,1007,06045,6045
2020-05-02,1,99,1,6,1,13,,,11,4061,286,82538,144,12,1007,06045,6045
2020-05-03,1,99,1,6,1,13,,,12,4120,287,82479,144,12,1007,06045,6045
2020-05-04,1,99,1,6,1,13,,,12,4179,287,82420,145,12,1232,06045,6045
2020-05-05,1,99,1,6,1,13,,,12,4238,287,82360,145,12,1331,06045,6045
2020-05-06,1,99,1,6,1,13,,,12,4297,288,82301,145,12,1331,06045,6045
2020-05-07,1,99,1,6,1,13,,,12,4356,288,82242,145,12,1489,06045,6045
2020-05-08,1,99,1,6,1,13,,,13,4416,288,82182,145,12,1578,06045,6045
2020-05-09,1,99,1,6,1,13,,,13,4475,289,82123,145,12,1578,06045,6045
2020-05-10,1,99,1,6,1,13,,,13,4534,289,82064,145,12,1578,06045,6045
2020-05-11,1,99,1,6,1,13,,,13,4593,289,82004,145,12,1578,06045,6045
2020-05-12,1,99,1,6,1,13,,,14,4653,289,81945,145,12,1688,06045,6045
2020-05-13,1,99,1,6,1,13,,,14,4712,289,81886,145,13,1790,06045,6045
2020-05-14,1,99,1,6,1,13,,,14,4771,290,81826,145,13,1790,06045,6045
2020-05-15,1,99,1,6,1,13,,,14,4831,290,81767,145,13,2286,06045,6045
2020-05-16,1,99,1,6,1,13,,,14,4890,290,81708,145,13,2286,06045,6045
2020-05-17,1,99,1,6,1,13,,,15,4949,290,81649,145,14,2286,06045,6045
2020-05-18,1,99,1,6,1,13,,,15,5009,290,81590,145,14,2286,06045,6045
2020-05-19,1,99,1,6,1,13,,,15,5068,290,81530,145,14,2382,06045,6045
2020-05-20,1,99,1,6,1,13,,,15,5127,290,81471,145,14,2382,06045,6045
2020-05-21,1,99,1,6,1,13,,,15,5186,290,81412,145,14,2382,06045,6045
2020-05-22,1,99,1,6,1,13,,,16,5245,289,81353,144,15,2613,06045,6045
2020-05-23,1,99,1,6,1,13,,,16,5304,289,81294,144,21,3188,06045,6045
2020-05-24,1,99,1,6,1,13,,,16,5363,289,81236,144,21,3188,06045,6045
2020-05-25,1,99,1,6,1,13,,,16,5422,289,81177,144,21,3188,06045,6045
2020-05-26,1,99,1,6,1,13,,,17,5481,289,81118,144,22,3188,06045,6045
2020-05-27,1,99,1,6,1,13,,,17,5540,288,81060,144,23,3711,06045,6045
2020-05-28,1,99,1,6,1,13,,,17,5598,288,81001,143,25,4031,06045,6045
2020-05-29,1,99,1,6,1,13,,,17,5657,288,80943,143,30,4367,06045,6045
2020-05-30,1,99,1,6,1,13,,,17,5715,287,80885,143,30,4367,06045,6045
2020-05-31,1,99,1,6,1,13,,,18,5774,287,80827,143,30,4367,06045,6045
2020-06-01,1,99,1,6,1,13,,,18,5832,287,80769,142,30,4367,06045,6045
2020-06-02,1,99,1,6,1,13,,,18,5890,286,80711,142,30,5014,06045,6045
2020-06-03,1,99,1,6,1,13,,,18,5948,286,80653,142,30,5014,06045,6045
2020-06-04,1,99,1,6,1,13,,,18,6006,285,80596,142,33,5299,06045,6045
2020-06-05,1,99,1,6,1,13,,,19,6064,285,80538,141,33,5583,06045,6045
2020-06-06,1,99,1,6,1,13,,,19,6121,284,80481,141,33,5583,06045,6045
2020-06-07,1,99,1,6,1,13,,,19,6179,284,80424,141,33,5583,06045,6045
2020-06-08,1,99,1,6,1,13,,,19,6236,283,80367,140,36,5709,06045,6045
2020-06-09,1,99,1,6,1,13,,,20,6293,283,80310,140,36,5709,06045,6045
2020-06-10,1,99,1,6,1,13,,,20,6350,282,80253,139,36,5709,06045,6045
2020-06-11,1,99,1,6,1,13,,,20,6407,281,80197,139,36,6786,06045,6045
2020-06-12,1,99,1,6,1,13,,,20,6464,281,80140,139,38,6688,06045,6045
2020-06-13,1,99,1,6,1,13,,,20,6521,280,80084,138,38,6688,06045,6045
2020-06-14,1,99,1,6,1,13,,,21,6577,279,80028,138,38,6688,06045,6045
2020-06-15,1,99,1,6,1,13,,,21,6633,279,79972,137,38,6688,06045,6045
2020-06-16,1,99,1,6,1,13,,,21,6689,278,79917,137,47,7207,06045,6045
2020-06-17,1,99,1,6,1,13,,,21,6745,277,79861,137,47,7207,06045,6045
2020-06-18,1,99,1,6,1,13,,,21,6801,276,79806,136,,,06045,6045
2020-06-19,1,99,1,6,1,13,,,22,6857,275,79750,136,,,06045,6045
2020-06-20,1,99,1,6,1,13,,,22,6912,275,79694,136,,,06045,6045
2020-06-21,1,99,1,6,1,13,,,22,6969,275,79636,138,,,06045,6045
2020-06-22,1,99,1,6,1,13,,,22,7026,276,79575,142,,,06045,6045
2020-06-23,1,99,1,6,1,13,,,22,7085,278,79512,146,,,06045,6045
2020-06-24,1,99,1,6,1,13,,,23,7146,282,79446,151,,,06045,6045
2020-06-25,1,99,1,6,1,13,,,23,7209,287,79376,158,,,06045,6045
2020-06-26,1,99,1,6,1,13,,,23,7275,293,79303,165,,,06045,6045
2020-06-27,1,99,1,6,1,13,,,23,7344,302,79226,173,,,06045,6045
2020-06-28,1,99,1,6,1,13,,,23,7417,312,79143,183,,,06045,6045
2020-06-29,1,99,1,6,1,13,,,24,7494,324,79055,194,,,06045,6045
2020-06-30,1,99,1,6,1,13,,,24,7575,338,78961,206,,,06045,6045
2020-07-01,1,99,1,6,1,13,,,24,7662,354,78860,220,,,06045,6045
2020-07-02,2,99,2,6,1,13,,,24,7756,373,78751,236,,,06045,6045
2020-07-03,2,99,2,6,1,13,,,25,7856,395,78633,254,,,06045,6045
2020-07-04,2,99,2,6,1,13,,,25,7963,419,78507,273,,,06045,6045
2020-07-05,2,99,2,6,1,13,,,25,8079,446,78372,292,,,06045,6045
2020-07-06,2,99,2,6,1,13,,,25,8202,475,78230,311,,,06045,6045
2020-07-07,2,99,2,6,1,13,,,26,8333,506,78078,332,,,06045,6045
